230	3	50	5
0.080842	0.175073	-0.094873	0.049531	0.133790	-0.128342	-0.066288	-0.127288	0.057489	0.043470	0.058130	0.036852	-0.147498	0.026773	0.034327	-0.112050	-0.201007	-0.052841	-0.212751	0.162379	0.043271	0.112794	0.144139	0.165990	-0.123223	-0.003238	0.004177	0.110604	0.070506	0.168645	-0.106415	-0.083100	0.135965	-0.043516	0.157153	0.087737	-0.011740	-0.088447	0.174923	-0.128539	0.141958	0.050692	0.066123	0.172583	-0.137848	-0.066881	-0.113837	-0.120278	0.048936	-0.128495	-0.118930	-0.084943	0.179152	-0.177039	-0.131947	-0.119399	-0.033649	0.040902	0.164670	-0.145750	0.038386	-0.166218	-0.012388	0.006710	-0.010145	-0.101346	-0.110592	0.166949	0.001400	-0.117956	-0.169836	-0.018815	0.113410	0.099675	-0.060972	0.199392	-0.165391	0.005064	-0.095297	0.059238	0.090659	-0.075145	0.131535	0.064368	-0.052697	-0.180364	0.091036	0.117321	0.071608	0.078084	0.150759	-0.072043	0.086216	-0.066132	0.087896	-0.103654	0.043560	-0.170673	-0.137141	-0.141515	-0.092175	-0.132662	0.052935	-0.162489	0.140931	0.180490	-0.171543	0.155545	-0.011419	-0.082931	0.025905	-0.128133	0.042940	-0.008873	0.127237	0.148336	-0.003847	0.037297	0.067243	-0.096921	-0.082489	0.055252	0.006912	-0.175288	0.164711	-0.055752	-0.102304	-0.005165	-0.016764	-0.087310	0.083504	0.054030	-0.026005	-0.076716	0.080603	-0.071982	-0.107435	0.091933	-0.087530	0.083508	-0.170479	0.123316	0.115026	0.048485	-0.083121	0.079222	0.016842	0.124561	-0.097343	-0.099053	-0.156296	0.091128	-0.179396	0.148375	-0.128466	-0.021246	0.147983	-0.083461	-0.194084	-0.166493	-0.081891	0.183090	0.003617	0.142034	-0.159267	0.178205	0.039266	-0.095716	-0.173233	-0.012092	-0.156784	-0.001586	0.075569	-0.009709	-0.185020	-0.055955	0.084986	0.119169	0.042911	0.002647	0.080694
-0.126215	-0.004462	0.095220	0.105295	-0.187338	0.030587	0.091345	0.092655	0.166384	-0.157233	0.110835	0.168183	-0.148472	-0.076737	-0.096946	0.119599	-0.155243	0.089276	-0.080615	-0.122289	0.162133	0.100648	-0.154063	0.188655	0.129163	-0.065939	0.070530	-0.019704	-0.026386	0.058349	-0.074745	0.033624	-0.139686	-0.154261	-0.044810	-0.139797	0.068851	-0.145559	0.147594	0.028733	-0.112772	0.068555	0.013111	-0.075483	0.164621	0.103801	-0.146780	-0.172922	0.001660	-0.034565	-0.104937	-0.004022	-0.137292	-0.075964	-0.026935	-0.186732	0.055626	-0.148437	-0.006155	-0.162548	0.106583	0.100044	0.073742	0.163253	0.147264	-0.168785	-0.175670	0.010618	-0.124410	0.160577	-0.147604	-0.040013	0.044381	0.054375	0.069760	0.008673	-0.036035	0.114349	0.030577	0.163822	-0.107560	0.101395	-0.050997	-0.033780	-0.153525	0.112522	-0.040366	0.081775	0.167570	0.127774	0.120839	0.090939	0.052810	0.009861	0.048095	0.010580	0.031102	0.063512	-0.182108	0.093986	0.038228	-0.136228	-0.138308	-0.114231	0.104265	0.131314	0.088902	-0.118591	0.065220	-0.073708	-0.146876	0.146452	-0.150049	-0.004612	-0.084969	-0.114600	-0.086932	0.059882	0.165784	-0.104455	0.004330	0.106647	0.166938	-0.136134	-0.081041	0.020622	0.055197	0.139573	-0.100717	0.065403	0.048853	0.124856	0.116624	0.106678	-0.177133	0.036128	0.048452	0.097952	0.106940	-0.083429	-0.159267	0.147318	-0.124254	-0.121316	-0.054079	-0.021859	-0.047168	0.055909	-0.157652	-0.065933	-0.136982	-0.110973	-0.009285	-0.137317	0.023008	-0.108564	-0.008848	0.067237	-0.028119	-0.162473	-0.091849	-0.056889	0.082445	-0.156497	0.137919	-0.075003	0.135918	-0.003121	0.092285	-0.080400	-0.090703	-0.087342	-0.015877	0.144997	0.151987	0.043242	-0.043209	-0.043943	0.112876	0.034539	-0.126315
-0.186058	0.175108	-0.112230	0.107629	0.052640	0.069665	-0.122498	-0.161023	0.185301	0.102951	-0.136927	0.146758	-0.083711	0.209086	0.017376	0.049240	-0.021904	0.106030	0.152139	0.073217	-0.038359	-0.113877	0.113603	-0.120838	0.079591	-0.064206	-0.058468	0.005373	-0.000886	0.046443	0.073995	-0.014641	0.004519	-0.182315	-0.067895	-0.136895	0.092469	-0.019535	-0.098914	0.048322	-0.105132	-0.047807	0.028458	-0.028205	-0.052047	-0.172519	-0.166476	0.129462	0.137762	0.191614	0.013819	-0.067148	-0.122655	-0.068098	-0.026108	0.127282	0.065802	0.115870	-0.019735	-0.140517	-0.023624	-0.139491	0.050986	0.204419	-0.157058	0.136611	-0.130844	0.095064	-0.052890	-0.042178	-0.035041	0.017354	0.078658	0.199794	0.190626	-0.159095	-0.197451	-0.183265	0.148616	0.155773	-0.184324	-0.040226	-0.108966	-0.100676	0.116630	0.029821	-0.138912	-0.016027	-0.032637	-0.021597	0.035895	0.127910	0.041482	-0.126338	0.117874	0.062104	-0.178173	0.173679	-0.023964	-0.026173	-0.043888	0.173864	0.128897	-0.163794	0.146193	0.121690	-0.127989	0.168232	0.179263	-0.148393	0.123512	0.182235	0.025769	-0.150422	-0.117465	-0.091111	0.043598	-0.105961	0.090515	-0.170608	0.081019	-0.062381	0.134070	-0.059116	0.034459	0.064255	0.170281	0.043760	0.064409	-0.027295	-0.177881	0.174373	-0.054003	0.159887	-0.129587	-0.107354	0.111407	-0.080702	-0.122928	0.081441	-0.064623	-0.181604	0.096170	0.139099	-0.172905	0.127692	-0.128725	0.051484	-0.133187	0.170755	-0.176601	-0.003904	-0.013288	-0.052966	0.154445	-0.109442	-0.118027	-0.060546	0.137660	0.004123	-0.024095	-0.079561	-0.156093	-0.104847	0.065358	0.055827	0.063010	-0.034989	0.051385	0.060458	-0.031488	-0.104685	0.168445	0.134159	-0.022565	0.161242	-0.161836	0.124708	0.024415	0.148709	-0.074805
0.071726	0.010910	0.142116	-0.105226	0.059962	0.084224	-0.014289	0.122605	-0.111861	-0.062228	-0.055738	0.065365	-0.096612	-0.071898	-0.175090	-0.152726	-0.041404	-0.122607	-0.049080	0.099891	-0.146385	-0.176550	-0.141457	0.101372	0.021262	0.012694	-0.100116	-0.109415	0.033542	0.141814	0.135629	-0.097610	-0.030182	0.088560	-0.001770	-0.162470	-0.010538	0.170882	0.142103	0.046425	-0.084503	-0.104609	-0.077191	-0.025373	-0.010434	-0.075314	0.021210	0.143837	0.008183	0.190948	0.048702	0.057205	0.155904	0.096192	-0.039949	-0.003266	-0.060397	0.075476	0.103330	0.133980	0.018895	0.051775	-0.137704	0.201605	-0.066180	0.021014	-0.178805	0.079189	0.016387	0.153051	-0.032170	0.092622	-0.143218	0.081254	-0.086219	0.037297	-0.194516	0.114621	0.003698	0.004590	0.098321	-0.133589	-0.120385	0.101241	0.170984	0.003432	-0.061050	-0.098422	-0.118951	-0.188718	-0.145032	0.082435	0.052942	-0.121757	0.082103	0.162023	0.090406	0.089975	0.074533	-0.049918	0.058930	-0.119633	-0.170367	0.093198	0.127311	-0.079256	-0.051274	0.151023	-0.122410	0.132259	-0.043668	0.172681	0.208996	0.043043	0.080863	0.141042	-0.152293	-0.203043	-0.128844	-0.078471	-0.182258	-0.092866	-0.186705	0.063166	0.007567	0.087704	0.030884	-0.093959	-0.011610	-0.064391	0.031521	-0.163022	-0.016161	0.060657	0.152194	-0.081827	0.190651	-0.095084	-0.120177	-0.150588	-0.155541	0.031591	-0.143976	-0.164542	-0.123075	0.099343	0.175134	-0.077813	0.101558	-0.118499	-0.059020	-0.066658	-0.136753	0.155931	0.007759	0.161037	-0.135065	-0.039076	0.129110	-0.067051	-0.117975	-0.065518	-0.019767	-0.039779	0.024001	-0.151039	-0.142297	-0.160171	0.022475	-0.166234	-0.060825	-0.038552	0.080475	0.118533	0.089528	0.102285	-0.173279	0.150484	0.040130	0.119110	-0.230659
0.143707	0.181727	0.011157	-0.015239	-0.049643	0.005061	0.129267	-0.016180	0.098688	0.012185	0.099295	-0.004907	-0.030591	0.059364	0.130768	-0.156281	0.070121	-0.144183	-0.171074	-0.183800	0.069641	-0.176250	0.181220	-0.067614	-0.117364	-0.181705	0.047160	-0.087493	-0.053027	0.087687	-0.009424	-0.114452	0.050360	-0.104510	0.102751	-0.202942	0.116669	0.017972	-0.056395	-0.019684	-0.185787	-0.118370	0.196276	-0.026780	0.091873	0.082313	-0.010421	-0.038843	0.172513	0.028921	-0.030684	0.093113	-0.010921	-0.060093	-0.168748	0.082478	-0.009219	0.078929	-0.160446	0.093190	-0.041343	0.042670	-0.160417	-0.129853	0.097018	0.108322	-0.170292	-0.018602	-0.040795	-0.035299	-0.198920	-0.031109	0.021106	0.180872	0.150045	-0.112408	0.062115	-0.059002	0.055676	0.063832	0.110560	-0.147881	-0.020248	0.009417	0.013717	-0.025312	-0.058847	0.154168	-0.155221	-0.083864	0.078966	0.000071	0.144326	0.094101	0.021249	0.038054	0.012618	0.019539	-0.137976	0.196292	0.184272	-0.108180	-0.092325	-0.002078	-0.140363	-0.141020	0.104246	0.152990	0.077115	-0.021758	0.029611	0.034236	0.043513	0.225565	-0.165308	-0.178066	-0.028516	-0.096365	0.194836	0.005574	0.017931	0.076597	0.184551	0.008946	0.051552	0.000100	-0.149789	-0.154087	-0.169005	-0.070492	-0.180103	-0.190369	-0.008347	-0.047221	0.044380	0.034311	0.054039	-0.062997	-0.038724	-0.112822	0.074485	-0.176021	0.137742	-0.067228	-0.147735	0.110482	-0.083063	-0.006974	-0.140747	-0.036448	0.123538	0.002299	0.006162	-0.101072	0.175965	-0.016018	0.081220	-0.137586	0.024483	0.037511	0.073571	0.031757	-0.125882	-0.182808	0.184865	0.075840	0.152693	-0.064913	0.096834	-0.058826	-0.086267	0.097192	-0.142371	-0.161827	0.081547	0.049637	-0.079218	0.028259	0.181699	0.100095	-0.215336
0.136890	-0.000083	-0.005506	0.111374	0.047123	0.195946	-0.139928	-0.196452	0.022749	0.159038	0.025516	-0.046320	0.010819	0.087436	0.015246	-0.071919	-0.041912	-0.047570	0.132172	0.052150	-0.083309	-0.099569	0.137719	0.160984	0.106077	-0.026467	0.024804	0.088951	-0.111231	-0.108508	-0.092812	0.128936	0.041152	-0.054460	0.040177	-0.096108	-0.111885	0.184652	-0.030755	0.158091	0.125752	0.163604	-0.126290	-0.124822	0.015917	0.076790	0.067130	-0.123033	-0.163970	0.004724	0.136767	-0.098064	0.144091	0.110226	-0.111032	0.070254	-0.182133	0.049702	-0.038641	-0.122148	0.124454	-0.009360	0.156375	-0.023753	0.128041	0.020490	0.086292	-0.140959	-0.046498	-0.150007	-0.178560	-0.102845	-0.194137	-0.081433	-0.046215	0.107822	-0.170629	0.148770	0.178853	-0.191038	0.035007	0.100440	-0.088973	-0.056581	0.008431	-0.047933	0.183554	0.014636	-0.132872	-0.007374	0.074838	0.143885	0.115330	0.062181	-0.064789	0.071593	-0.111317	-0.158300	0.126345	0.030455	-0.038439	0.153710	0.189670	-0.067865	-0.168747	-0.074491	-0.247921	-0.178849	-0.101534	0.176801	-0.142110	0.043699	0.096847	-0.017823	0.196419	-0.147628	0.097420	0.195470	0.066113	0.170866	-0.039254	-0.019202	0.142085	-0.095280	-0.134981	-0.035773	0.168721	-0.097300	0.011586	0.099358	0.224210	0.015433	-0.029225	0.116597	0.156002	-0.016183	-0.185458	0.170338	0.091384	-0.080701	0.120467	0.125259	0.095567	0.017471	-0.128885	0.118999	0.078701	-0.158673	0.108786	-0.061801	0.161300	0.140060	-0.043302	-0.056548	-0.106203	-0.165870	0.147323	0.133255	-0.070201	0.119940	-0.132756	-0.057689	-0.116340	0.111667	-0.164698	0.030091	-0.152260	0.106758	-0.171530	0.199304	0.054170	0.183680	-0.084066	-0.085439	-0.163821	0.110157	-0.144998	0.143150	0.197126	-0.128319	-0.161149
0.196915	0.107068	-0.057819	0.191856	-0.170388	-0.082505	-0.103337	-0.115934	-0.021829	0.159957	-0.176060	0.000678	-0.102938	-0.053048	-0.007956	-0.020461	-0.104396	-0.028878	0.039050	0.126471	0.035959	0.039689	-0.073087	0.045258	-0.172114	-0.173417	-0.008424	-0.139687	0.168432	-0.159019	0.058352	0.165488	0.122318	0.190888	0.162884	0.141452	-0.091761	-0.136045	-0.153745	0.073189	-0.173769	-0.135991	-0.112254	-0.080441	-0.019564	0.074819	0.087423	0.075669	-0.146781	-0.069062	0.028941	0.094893	0.162293	0.135686	-0.059932	0.180699	0.142535	0.107662	-0.153501	0.117813	0.142057	0.082940	0.098781	0.087752	0.091410	0.058742	0.036631	0.189302	0.103048	0.078420	0.068717	0.137873	0.127573	0.147797	-0.153109	-0.072435	0.036095	0.125563	-0.186426	0.065263	-0.114645	0.015227	-0.044977	-0.137543	-0.032120	0.081620	-0.164956	-0.081994	0.010076	-0.118595	-0.152048	-0.023108	0.153292	0.143742	-0.138103	0.052678	0.002739	0.095261	0.042979	-0.089828	-0.016959	-0.068562	-0.138798	-0.077055	-0.106979	-0.088518	0.029226	0.108022	-0.149223	0.028677	-0.015556	-0.077880	-0.135388	0.140257	-0.033108	0.012112	0.030540	-0.008798	0.112450	-0.141980	0.057765	0.162245	0.024033	0.014237	0.099866	0.078061	-0.113579	-0.098663	-0.013606	0.113524	0.027088	0.154281	-0.149154	0.074517	-0.113516	-0.067998	0.168949	0.096430	-0.158299	-0.171336	-0.054625	0.024701	-0.067785	-0.000240	-0.029614	0.085868	-0.183876	-0.188144	-0.117394	0.124012	0.160026	-0.164192	0.009385	-0.004149	-0.191314	0.074484	0.140951	-0.192051	0.088721	-0.039305	0.098981	-0.033041	-0.043145	0.091805	-0.134236	-0.090510	0.024237	0.157985	-0.063346	-0.166841	0.171863	0.173312	0.167466	0.007521	-0.066343	0.130438	0.029493	0.005219	0.071714	0.132893	-0.042063
-0.152160	-0.137506	-0.109819	0.112723	0.006139	0.086843	-0.142547	-0.167207	-0.013544	0.189075	-0.004291	0.081862	0.087384	-0.186402	0.124341	0.063726	0.153033	0.116920	-0.047026	0.128029	0.110731	-0.020460	-0.056759	-0.147257	0.184728	-0.093109	-0.133038	0.026429	-0.126181	-0.025276	0.185210	-0.097608	0.010155	-0.132577	-0.182472	-0.177238	0.104163	-0.129061	-0.112339	-0.080724	-0.124598	0.075303	-0.188126	0.164953	0.067855	0.140061	0.041660	0.044238	0.043104	0.158491	-0.016096	-0.045703	-0.024777	0.112876	-0.016129	-0.021099	-0.195638	0.036377	0.171436	-0.120545	-0.182992	0.152118	-0.026527	0.020864	-0.150946	-0.025392	0.062272	0.165567	0.037001	0.124252	-0.117597	0.111253	0.011972	-0.121705	0.062458	-0.094448	-0.162497	-0.098144	0.140799	0.059921	-0.106481	-0.075523	-0.189549	0.042141	-0.168813	-0.002880	0.170997	-0.170233	-0.139407	0.180840	-0.092144	-0.131092	0.131043	0.082220	0.081585	0.182730	-0.128931	-0.038403	0.144379	0.080603	-0.102692	0.181531	0.026306	0.093749	-0.116711	-0.097595	0.169398	-0.117338	-0.029078	0.129667	0.142774	0.043246	-0.157182	0.144939	-0.086461	-0.128490	-0.040456	-0.084142	-0.102740	0.007850	-0.111078	0.008724	0.076669	-0.157682	-0.133925	-0.018321	-0.176572	-0.078841	0.123356	0.145120	-0.172652	-0.161835	0.144419	0.039730	0.101407	-0.158245	0.105173	0.087762	-0.060075	-0.095074	0.033525	-0.105809	0.130545	0.078527	-0.152744	-0.134755	0.145250	0.005043	-0.056363	-0.165643	0.054574	0.112061	0.103972	-0.187900	0.096225	0.010516	0.009761	0.074709	-0.180531	0.033107	-0.169759	-0.123597	0.040934	0.033874	-0.176621	-0.146576	0.057767	-0.141119	0.049272	-0.142525	0.120769	-0.003052	0.120019	-0.018910	-0.139543	0.181158	0.076343	0.104919	0.086472	0.014528	0.161257
0.086162	0.067284	-0.047484	-0.019729	-0.077720	-0.134617	0.024770	0.179280	-0.109458	0.032191	0.016058	-0.068205	0.050060	-0.185252	-0.164754	-0.037548	0.007376	0.023763	0.180715	-0.061211	-0.072559	-0.145888	-0.051006	0.164602	0.169044	0.006456	0.066129	0.024495	-0.115581	0.102953	-0.059268	0.145008	-0.021309	0.053924	-0.061026	0.080555	0.098497	0.159210	0.093389	0.182192	-0.001648	-0.085586	-0.086221	-0.142571	-0.088811	-0.055314	0.014639	0.116717	0.158473	0.001191	-0.111752	-0.102393	0.060254	0.006276	-0.139097	0.036109	-0.201548	0.105634	-0.130898	-0.117759	0.023811	-0.029846	-0.145423	-0.166990	-0.141981	-0.048796	0.104204	0.147439	-0.079811	0.001211	0.131715	0.119291	0.107022	-0.126615	0.157433	-0.156244	0.002408	-0.028640	0.152915	-0.042042	0.178127	-0.185275	0.031435	0.034012	0.018219	0.077072	-0.142337	0.020100	0.017000	-0.080993	0.088819	-0.143610	0.073204	0.121435	-0.152605	0.121096	-0.113566	0.152366	0.083163	-0.004696	-0.033819	0.015572	-0.073624	-0.115206	0.066125	-0.104973	-0.090043	-0.125649	0.046683	-0.135145	0.019244	0.033607	-0.118304	-0.124124	-0.124286	0.078739	0.135911	-0.077792	-0.096397	-0.036119	0.028163	-0.180480	0.005408	-0.087073	0.117205	0.056488	-0.145482	-0.192738	0.034683	0.099806	0.001614	0.186962	-0.070841	0.114075	-0.128972	0.184173	0.192356	-0.029348	-0.127604	0.052249	0.029434	0.079415	-0.126554	0.096988	0.129834	-0.046579	-0.017661	0.083461	0.057399	0.083911	-0.131128	-0.165289	0.090389	0.021734	-0.009950	-0.017217	0.081603	0.127086	0.136691	-0.040745	0.017678	-0.061544	0.002463	0.093627	-0.133853	0.087925	-0.111228	-0.029821	0.071722	-0.181247	0.135494	0.133585	-0.179272	0.081866	-0.166478	0.154581	0.042490	0.022872	0.061120	-0.099682	0.153706
-0.036307	0.198450	0.125448	0.192162	-0.004257	-0.061881	-0.100443	-0.180287	0.114313	-0.079814	-0.005543	0.138058	-0.133912	-0.109842	0.094595	-0.156277	0.130045	0.055557	0.003149	0.108932	-0.145314	0.049379	-0.069699	0.119517	-0.041308	0.129339	0.138860	0.025059	0.179902	0.039137	0.057079	-0.116190	0.003984	-0.100441	-0.086940	-0.200771	-0.019335	0.039476	-0.135295	-0.047005	0.101269	0.048094	-0.129092	0.156133	0.095061	0.164704	0.172693	0.089988	0.017489	-0.009894	0.041453	0.069022	-0.149403	0.165250	-0.017684	0.018640	0.068316	-0.078753	-0.182254	0.055601	0.131049	0.029371	0.143014	-0.034317	0.115254	-0.149600	-0.035482	-0.107964	0.058161	0.014561	0.023402	0.009114	-0.110835	0.089521	-0.055872	-0.157393	0.093042	-0.070046	0.145813	-0.096805	0.143602	-0.029578	0.155238	0.185622	-0.053740	-0.054344	-0.005084	-0.174826	0.062822	0.018428	0.062076	0.005503	-0.174813	0.029948	0.139743	0.127960	0.057168	-0.073660	-0.164165	-0.045177	0.179071	0.091675	0.171365	-0.127373	-0.052882	-0.084283	-0.174939	-0.154222	0.037583	-0.178678	-0.033058	-0.048223	-0.001567	-0.045982	0.001988	0.073886	0.055803	0.180511	0.074451	-0.038035	-0.017797	-0.011346	0.160350	0.007033	0.189150	0.144711	-0.023400	0.037394	-0.101963	-0.006292	-0.116680	-0.190988	-0.171732	0.168222	-0.125719	-0.017862	-0.138090	-0.077921	0.069390	0.101706	-0.086629	-0.129341	-0.149585	0.104183	-0.033710	0.035879	0.008166	-0.104914	-0.005873	-0.125282	-0.029496	0.194140	0.123453	0.044759	-0.117883	0.146854	0.146906	-0.081218	0.000756	-0.096833	-0.096478	-0.035897	-0.068281	0.047365	0.041712	-0.027003	-0.053540	-0.113137	-0.045496	-0.087923	0.037760	-0.003089	0.068036	-0.081040	-0.066650	0.030713	0.072387	0.059444	0.029067	0.148446	-0.041372
